timecode_ns,devicetime_ns
57056241617603,113756458934249
57056274881824,113756492198249
57056274945824,113756492262249
57056308205214,113756525521824
57056308305637,113756525622249
57056341531976,113756558849161
57056341633065,113756558950249
57056374863293,113756592180199
57056374961343,113756592278249
57056408190908,113756625507536
57056408289622,113756625606249
57056441518525,113756658834874
57056441617901,113756658934249
57056474846128,113756692162199
57056474946179,113756692262249
57056508173744,113756725489536
57056508274458,113756725590249
57056541534861,113756758850374
57056541634737,113756758950249
57056574862464,113756792177699
57056574963015,113756792278249
57056608197282,113756825512249
57056608291282,113756825606249
57056641527214,113756858841911
57056641619553,113756858934249
57056674858386,113756892172786
57056674947849,113756892262249
57056708211613,113756925525949
57056708307913,113756925622249
57056741542606,113756958856786
57056741636069,113756958950249
57056774891050,113756992205074
57056774964225,113756992278249
57056808193667,113757025507536
57056808292381,113757025606249
57056841523486,113757058837199
57056841620536,113757058934249
57056874850952,113757092164499
57056874948702,113757092262249
57056908212003,113757125525374
57056908308879,113757125622249
57056941539407,113757158852661
57056941636995,113757158950249
57056974870612,113757192183749
57056974965112,113757192278249
57057008198097,113757225511074
57057008293273,113757225606249
57057041530372,113757258843074
57057041621547,113757258934249
57057074851602,113757292164124
57057074949727,113757292262249
57057108217439,113757325529874
57057108309814,113757325622249
57057141544662,113757358856999
57057141637913,113757358950249
57057174873339,113757392185449
57057174966140,113757392278249
57057208202067,113757425513949
57057208294367,113757425606249
57057241531949,113757458843661
57057241622538,113757458934249
57057274856857,113757492168411
57057274950696,113757492262249
57057308214160,113757525525536
57057308278873,113757525590249
57057341541547,113757558852874
57057341638920,113757558950249
57057374868299,113757592180199
57057374966350,113757592278249
57057408195673,113757625507286
57057408294637,113757625606249
57057441527048,113757658838374
57057441622924,113757658934249
57057476541512,113757693852536
57057476631225,113757693942249
57057508281410,113757725592161
57057508375499,113757725686249
57057541612735,113757758923199
57057541703786,113757759014249
57057574940359,113757792250536
57057575032073,113757792342249
57057608267948,113757825577874
57057608360324,113757825670249
57057641599162,113757858908911
57057641688500,113757858998249
57057674926731,113757892236249
57057675016731,113757892326249
57057708261682,113757925571036
57057708344896,113757925654249
57057741596717,113757958905786
57057741673181,113757958982249
57057774909321,113757992218249
57057775001322,113757992310250
57057808236787,113758025545574
57057808329462,113758025638249
57057841567978,113758058876624
57057841657603,113758058966249
57057874891693,113758092200199
57057874985744,113758092294249
57057908222901,113758125531286
57057908313864,113758125622249
57057941550264,113758158858574
57057941641940,113758158950249
57057974877731,113758192185911
57057974970069,113758192278249
57058008205198,113758225513249
57058008298198,113758225606249
57058041532668,113758258840574
57058041626344,113758258934249
57058074860212,113758292167911
57058074954551,113758292262249
57058108193079,113758325500536
57058108282792,113758325590249
57058141550445,113758358857661
57058141643034,113758358950249
57058174881689,113758392188699
57058174971240,113758392278249
57058208209160,113758425516036
57058208299374,113758425606250
57058241536725,113758458843374
57058241627600,113758458934249
57058274864233,113758492170699
57058274955783,113758492262249
57058308191773,113758525498036
57058308283987,113758525590249
57058341552762,113758558858874
57058341612137,113758558918249
57058374928663,113758592234624
57058375004288,113758592310249
57058408241225,113758625547036
57058408332439,113758625638249
57058441568714,113758658874374
57058441660589,113758658966249
57058474896189,113758692201699
57058474988740,113758692294249
57058508227390,113758725532749
57058508316890,113758725622249
57058541554865,113758758860074
57058541645041,113758758950249
57058574882361,113758792187411
57058574973199,113758792278249
57058608209832,113758825514699
57058608301382,113758825606249
57058641537352,113758858842036
57058641629566,113758858934249
57058674868624,113758892173124
57058674957749,113758892262249
57058708196104,113758925500411
57058708285942,113758925590249
57058741557173,113758958861286
57058741614136,113758958918249
57058774884577,113758992188574
57058774974252,113758992278249
57058808241818,113759025545699
57058808334369,113759025638250
57058841572984,113759058876749
57058841662484,113759058966249
57058874900425,113759092204074
57058874990600,113759092294249
57058908227919,113759125531411
57058908318758,113759125622249
57058941555479,113759158858749
57058941646979,113759158950249
57058974882867,113759192186074
57058974975042,113759192278249
57059008214073,113759225517124
57059008303198,113759225606249
57059041541553,113759258844449
57059041631354,113759258934249
57059074869046,113759292171786
57059074959510,113759292262249
57059108196540,113759325499124
57059108287665,113759325590249
57059141524046,113759358826449
57059141615847,113759358918249
57059174885151,113759392187286
57059174976115,113759392278249
57059208212760,113759425514624
57059208304385,113759425606249
57059241540238,113759458841911
57059241632577,113759458934249
57059274871518,113759492172999
57059274960769,113759492262249
57059308199026,113759525500324
57059308288952,113759525590249
57059341526444,113759558827624
57059341617069,113759558918249
57059374887357,113759592188499
57059374977108,113759592278249
57059408216438,113759625517411
57059408305276,113759625606249
57059441536482,113759658837286
57059441633445,113759658934249
57059474867689,113759692168324
57059474961614,113759692262249
57059508195194,113759725495661
57059508289783,113759725590249
57059541526401,113759758826699
57059541617952,113759758918249
57059574887383,113759792187536
57059574946096,113759792246249
57059608214834,113759825514874
57059608306210,113759825606249
57059641542401,113759858842199
57059641634451,113759858934249
57059674869979,113759892169536
57059674962693,113759892262249
57059708197542,113759925496874
57059708290917,113759925590249
57059741524999,113759958824161
57059741619088,113759958918249
57059774852314,113759992151499
57059774947062,113759992246249
57059808212792,113760025512374
57059808306668,113760025606249
57059841540355,113760058839661
57059841634944,113760058934249
57059874871719,113760092170749
57059874963220,113760092262249
57059908199282,113760125498036
57059908291496,113760125590249
57059941562021,113760158860499
57059941651772,113760158950249
57059974889630,113760192187824
57059974980056,113760192278249
57060008213477,113760225511411
57060008308316,113760225606250
57060041540927,113760258838749
57060041636428,113760258934249
57060074868365,113760292166074
57060074964540,113760292262249
57060108195859,113760325493411
57060108292698,113760325590249
57060141527150,113760358824449
57060141620950,113760358918249
57060174854632,113760392151786
57060174949096,113760392246249
57060208215710,113760425512624
57060208309336,113760425606249
57060241543300,113760458839949
57060241637600,113760458934249
57060274870798,113760492167286
